edge_id,node_name,time_slot,edge_name_description,group_name,role
305,Haacklee Harbor,2040-10-04 13:30:00,Haacklee Harbor to Mako. We've received your weather advisory request at 14:20. Your current coordinates don't match your filed route plan. Please confirm your position and intentions. Do you require assistance?,2,vessel
305,Mako,2040-10-04 13:30:00,Haacklee Harbor to Mako. We've received your weather advisory request at 14:20. Your current coordinates don't match your filed route plan. Please confirm your position and intentions. Do you require assistance?,2,vessel
309,Mako,2040-10-04 13:31:00,"Oceanus Council, Mako responding. Currently operating outside Nemo Reef boundaries conducting authorized environmental sampling for client research. Will maintain distance from protected zones. Temporary transponder issue resolved. Estimated return to Himark Harbor at 19:00.",4,vessel
309,Oceanus City Council,2040-10-04 13:31:00,"Oceanus Council, Mako responding. Currently operating outside Nemo Reef boundaries conducting authorized environmental sampling for client research. Will maintain distance from protected zones. Temporary transponder issue resolved. Estimated return to Himark Harbor at 19:00.",4,vessel
311,Oceanus City Council,2040-10-04 13:32:00,"Liam, Oceanus City Council here. We need your immediate assessment of Mako's activities near Nemo Reef. Coordinate with Paackland Harbor patrols and verify their environmental sampling claims. Report back with findings by end of day.",4,vessel
311,Liam Thorne,2040-10-04 13:32:00,"Liam, Oceanus City Council here. We need your immediate assessment of Mako's activities near Nemo Reef. Coordinate with Paackland Harbor patrols and verify their environmental sampling claims. Report back with findings by end of day.",4,person
312,Boss,2040-10-04 13:48:00,This is Boss. Need urgent confirmation that assets are properly reallocated to our tourism ventures. Conservation scrutiny has increased dramatically. Ensure all vessel documentation shows legitimate tourist operations only. Expecting verification by tomorrow.,4,pseudonym
312,V. Miesel Shipping,2040-10-04 13:48:00,This is Boss. Need urgent confirmation that assets are properly reallocated to our tourism ventures. Conservation scrutiny has increased dramatically. Ensure all vessel documentation shows legitimate tourist operations only. Expecting verification by tomorrow.,4,vessel
313,V. Miesel Shipping,2040-10-04 13:49:00,To Boss from V. Miesel Shipping HQ. Documentation for all vessels has been updated to reflect tourist operations only. Asset reallocation complete. Will send verification files within the hour. Awaiting further instructions regarding Mako's current mission status.,4,vessel
313,Boss,2040-10-04 13:49:00,To Boss from V. Miesel Shipping HQ. Documentation for all vessels has been updated to reflect tourist operations only. Asset reallocation complete. Will send verification files within the hour. Awaiting further instructions regarding Mako's current mission status.,4,pseudonym
316,Boss,2040-10-04 13:51:00,"Mako, this is Boss. Abort current mission immediately. Maintain radio silence but change course away from Nemo Reef. Conservation patrols are tracking you. Return to Himark Harbor using route B. Confirm receipt.",4,pseudonym
316,Mako,2040-10-04 13:51:00,"Mako, this is Boss. Abort current mission immediately. Maintain radio silence but change course away from Nemo Reef. Conservation patrols are tracking you. Return to Himark Harbor using route B. Confirm receipt.",4,vessel
317,The Lookout,2040-10-05 08:03:00,"Hey The Intern, it's The Lookout! Very strange - harbor patrol just announced a permit for Nemo Reef was suddenly approved. Seeing unusual activity with special documentation and access corridors being set up. What's going on with your conservation work?",4,pseudonym
317,The Intern,2040-10-05 08:03:00,"Hey The Intern, it's The Lookout! Very strange - harbor patrol just announced a permit for Nemo Reef was suddenly approved. Seeing unusual activity with special documentation and access corridors being set up. What's going on with your conservation work?",4,pseudonym
318,The Intern,2040-10-05 08:05:00,"Mrs. Money, The Intern here. The Lookout reports a Nemo Reef permit was suddenly approved with special access corridors being established. This explains the Mako sighting. Should I investigate who pushed this permit through? Seems highly unusual.",4,pseudonym
318,Mrs. Money,2040-10-05 08:05:00,"Mrs. Money, The Intern here. The Lookout reports a Nemo Reef permit was suddenly approved with special access corridors being established. This explains the Mako sighting. Should I investigate who pushed this permit through? Seems highly unusual.",4,pseudonym
320,Sentinel,2040-10-05 08:38:00,"Green Guardians, Sentinel here. While docked for refueling, our crew overheard concerning information. The previously denied Nemo Reef permit is being expedited through approval. Someone with influence is pushing it. Requesting guidance on increasing our patrol schedule.",4,vessel
320,Green Guardians,2040-10-05 08:38:00,"Green Guardians, Sentinel here. While docked for refueling, our crew overheard concerning information. The previously denied Nemo Reef permit is being expedited through approval. Someone with influence is pushing it. Requesting guidance on increasing our patrol schedule.",4,vessel
321,Green Guardians,2040-10-05 08:41:00,"Oceanus City Council, this is Green Guardians. We've received credible information about an expedited permit approval for Nemo Reef that was previously denied. We formally request immediate transparency regarding this sudden reversal and demand public review before implementation.",4,vessel
321,Oceanus City Council,2040-10-05 08:41:00,"Oceanus City Council, this is Green Guardians. We've received credible information about an expedited permit approval for Nemo Reef that was previously denied. We formally request immediate transparency regarding this sudden reversal and demand public review before implementation.",4,vessel
323,Oceanus City Council,2040-10-05 08:43:00,"Green Guardians, Oceanus City Council here. The Nemo Reef permit was reconsidered based on new environmental impact data and alternative access routes. The expedited approval follows all legal protocols. Documentation available for review at City Hall tomorrow.",4,vessel
323,Green Guardians,2040-10-05 08:43:00,"Green Guardians, Oceanus City Council here. The Nemo Reef permit was reconsidered based on new environmental impact data and alternative access routes. The expedited approval follows all legal protocols. Documentation available for review at City Hall tomorrow.",4,vessel
325,Horizon,2040-10-05 08:46:00,"Horizon, Green Guardians HQ here. Need immediate monitoring of Nemo Reef area. City Council expedited a previously denied permit with suspicious speed. Document all vessel activities and unusual operations. Report findings ASAP.",4,vessel
325,Green Guardians,2040-10-05 08:46:00,"Horizon, Green Guardians HQ here. Need immediate monitoring of Nemo Reef area. City Council expedited a previously denied permit with suspicious speed. Document all vessel activities and unusual operations. Report findings ASAP.",4,vessel
327,Himark Harbor,2040-10-05 08:58:00,Himark Harbor to Remora. We've noted your request for expedited provisioning for 'imminent departure' but find no journey logged in our system. Please submit proper documentation before we can process this unusual request.,4,vessel
327,Remora,2040-10-05 08:58:00,Himark Harbor to Remora. We've noted your request for expedited provisioning for 'imminent departure' but find no journey logged in our system. Please submit proper documentation before we can process this unusual request.,4,vessel
328,Rodriguez,2040-10-05 09:00:00,"Rodriguez, Remora here. Overheard crew saying Davis' meeting with Nadia Conti went well - she's personally handling permits for Nemo Reef with approval expected today. Should we prepare for deployment? Need your instructions.",4,pseudonym
328,Boss,2040-10-05 09:00:00,"Rodriguez, Remora here. Overheard crew saying Davis' meeting with Nadia Conti went well - she's personally handling permits for Nemo Reef with approval expected today. Should we prepare for deployment? Need your instructions.",4,pseudonym
330,Haacklee Harbor,2040-10-05 09:44:00,"Haacklee Harbor to Nadia Conti. Following your visit yesterday regarding the Nemo Reef event logistics, we've prepared the necessary documentation. Harbor staff is ready to facilitate the special access corridor arrangements as discussed. Please confirm timeline for implementation.",4,vessel
